,ClassLabel,Sentence,SentimentScore,SubjectivityScore
415,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
416,1,I love The Da Vinci Code...,0.5,0.6
417,1,The Da Vinci Code is awesome..,1.0,1.0
418,1,The Da Vinci Code is awesome!!,1.0,1.0
419,1,Love luv lubb the Da Vinci Code!,0.625,0.6
420,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
421,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
422,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
423,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
424,1,da vinci code was an awesome movie...,1.0,1.0
425,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
426,1,I love The Da Vinci Code...,0.5,0.6
427,1,The Da Vinci Code is awesome..,1.0,1.0
428,1,The Da Vinci Code is awesome!!,1.0,1.0
429,1,Love luv lubb the Da Vinci Code!,0.625,0.6
430,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
431,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
432,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
433,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
434,1,da vinci code was an awesome movie...,1.0,1.0
435,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
436,1,I love The Da Vinci Code...,0.5,0.6
437,1,The Da Vinci Code is awesome..,1.0,1.0
438,1,The Da Vinci Code is awesome!!,1.0,1.0
439,1,Love luv lubb the Da Vinci Code!,0.625,0.6
440,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
441,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
442,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
443,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
444,1,da vinci code was an awesome movie...,1.0,1.0
445,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
446,1,I love The Da Vinci Code...,0.5,0.6
447,1,The Da Vinci Code is awesome..,1.0,1.0
448,1,The Da Vinci Code is awesome!!,1.0,1.0
449,1,Love luv lubb the Da Vinci Code!,0.625,0.6
450,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
451,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
452,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
453,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
454,1,da vinci code was an awesome movie...,1.0,1.0
455,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
456,1,I love The Da Vinci Code...,0.5,0.6
457,1,The Da Vinci Code is awesome..,1.0,1.0
458,1,The Da Vinci Code is awesome!!,1.0,1.0
459,1,Love luv lubb the Da Vinci Code!,0.625,0.6
460,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
461,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
462,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
463,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
464,1,da vinci code was an awesome movie...,1.0,1.0
465,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
466,1,I love The Da Vinci Code...,0.5,0.6
467,1,The Da Vinci Code is awesome..,1.0,1.0
468,1,The Da Vinci Code is awesome!!,1.0,1.0
469,1,Love luv lubb the Da Vinci Code!,0.625,0.6
470,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
471,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
472,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
473,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
474,1,da vinci code was an awesome movie...,1.0,1.0
475,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
476,1,I love The Da Vinci Code...,0.5,0.6
477,1,The Da Vinci Code is awesome..,1.0,1.0
478,1,The Da Vinci Code is awesome!!,1.0,1.0
479,1,Love luv lubb the Da Vinci Code!,0.625,0.6
480,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
481,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
482,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
483,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
484,1,da vinci code was an awesome movie...,1.0,1.0
485,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
486,1,I love The Da Vinci Code...,0.5,0.6
487,1,The Da Vinci Code is awesome..,1.0,1.0
488,1,The Da Vinci Code is awesome!!,1.0,1.0
489,1,Love luv lubb the Da Vinci Code!,0.625,0.6
490,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
491,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
492,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
493,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
494,1,da vinci code was an awesome movie...,1.0,1.0
495,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
496,1,I love The Da Vinci Code...,0.5,0.6
497,1,The Da Vinci Code is awesome..,1.0,1.0
498,1,The Da Vinci Code is awesome!!,1.0,1.0
499,1,Love luv lubb the Da Vinci Code!,0.625,0.6
500,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
501,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
502,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
503,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
504,1,da vinci code was an awesome movie...,1.0,1.0
505,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
506,1,I love The Da Vinci Code...,0.5,0.6
507,1,The Da Vinci Code is awesome..,1.0,1.0
508,1,The Da Vinci Code is awesome!!,1.0,1.0
509,1,Love luv lubb the Da Vinci Code!,0.625,0.6
510,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
511,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
512,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
513,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
514,1,da vinci code was an awesome movie...,1.0,1.0
515,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
516,1,I love The Da Vinci Code...,0.5,0.6
517,1,The Da Vinci Code is awesome..,1.0,1.0
518,1,The Da Vinci Code is awesome!!,1.0,1.0
519,1,Love luv lubb the Da Vinci Code!,0.625,0.6
520,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
521,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
522,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
523,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
524,1,da vinci code was an awesome movie...,1.0,1.0
525,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
526,1,I love The Da Vinci Code...,0.5,0.6
527,1,The Da Vinci Code is awesome..,1.0,1.0
528,1,The Da Vinci Code is awesome!!,1.0,1.0
529,1,Love luv lubb the Da Vinci Code!,0.625,0.6
530,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
531,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
532,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
533,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
534,1,da vinci code was an awesome movie...,1.0,1.0
535,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
536,1,I love The Da Vinci Code...,0.5,0.6
537,1,The Da Vinci Code is awesome..,1.0,1.0
538,1,The Da Vinci Code is awesome!!,1.0,1.0
539,1,Love luv lubb the Da Vinci Code!,0.625,0.6
540,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
541,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
542,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
543,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
544,1,da vinci code was an awesome movie...,1.0,1.0
545,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
546,1,I love The Da Vinci Code...,0.5,0.6
547,1,The Da Vinci Code is awesome..,1.0,1.0
548,1,The Da Vinci Code is awesome!!,1.0,1.0
549,1,Love luv lubb the Da Vinci Code!,0.625,0.6
550,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
551,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
552,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
553,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
554,1,da vinci code was an awesome movie...,1.0,1.0
555,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
556,1,I love The Da Vinci Code...,0.5,0.6
557,1,The Da Vinci Code is awesome..,1.0,1.0
558,1,The Da Vinci Code is awesome!!,1.0,1.0
559,1,Love luv lubb the Da Vinci Code!,0.625,0.6
560,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
561,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
562,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
563,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
564,1,da vinci code was an awesome movie...,1.0,1.0
565,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
566,1,I love The Da Vinci Code...,0.5,0.6
567,1,The Da Vinci Code is awesome..,1.0,1.0
568,1,The Da Vinci Code is awesome!!,1.0,1.0
569,1,Love luv lubb the Da Vinci Code!,0.625,0.6
570,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
571,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
572,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
573,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
574,1,da vinci code was an awesome movie...,1.0,1.0
575,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
576,1,I love The Da Vinci Code...,0.5,0.6
577,1,The Da Vinci Code is awesome..,1.0,1.0
578,1,The Da Vinci Code is awesome!!,1.0,1.0
579,1,Love luv lubb the Da Vinci Code!,0.625,0.6
580,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
581,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
582,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
583,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
584,1,da vinci code was an awesome movie...,1.0,1.0
585,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
586,1,I love The Da Vinci Code...,0.5,0.6
587,1,The Da Vinci Code is awesome..,1.0,1.0
588,1,The Da Vinci Code is awesome!!,1.0,1.0
589,1,Love luv lubb the Da Vinci Code!,0.625,0.6
590,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
591,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
592,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
593,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
594,1,da vinci code was an awesome movie...,1.0,1.0
595,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
596,1,I love The Da Vinci Code...,0.5,0.6
597,1,The Da Vinci Code is awesome..,1.0,1.0
598,1,The Da Vinci Code is awesome!!,1.0,1.0
599,1,Love luv lubb the Da Vinci Code!,0.625,0.6
600,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
601,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
602,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
603,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
604,1,da vinci code was an awesome movie...,1.0,1.0
605,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
606,1,I love The Da Vinci Code...,0.5,0.6
607,1,The Da Vinci Code is awesome..,1.0,1.0
608,1,The Da Vinci Code is awesome!!,1.0,1.0
609,1,Love luv lubb the Da Vinci Code!,0.625,0.6
610,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
611,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
612,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
613,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
614,1,da vinci code was an awesome movie...,1.0,1.0
615,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
616,1,I love The Da Vinci Code...,0.5,0.6
617,1,The Da Vinci Code is awesome..,1.0,1.0
618,1,The Da Vinci Code is awesome!!,1.0,1.0
619,1,Love luv lubb the Da Vinci Code!,0.625,0.6
620,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
621,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
622,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
623,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
624,1,da vinci code was an awesome movie...,1.0,1.0
625,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
626,1,I love The Da Vinci Code...,0.5,0.6
627,1,The Da Vinci Code is awesome..,1.0,1.0
628,1,The Da Vinci Code is awesome!!,1.0,1.0
629,1,Love luv lubb the Da Vinci Code!,0.625,0.6
630,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
631,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
632,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
633,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
634,1,da vinci code was an awesome movie...,1.0,1.0
635,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
636,1,I love The Da Vinci Code...,0.5,0.6
637,1,The Da Vinci Code is awesome..,1.0,1.0
638,1,The Da Vinci Code is awesome!!,1.0,1.0
639,1,Love luv lubb the Da Vinci Code!,0.625,0.6
640,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
641,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
642,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
643,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
644,1,da vinci code was an awesome movie...,1.0,1.0
645,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
646,1,I love The Da Vinci Code...,0.5,0.6
647,1,The Da Vinci Code is awesome..,1.0,1.0
648,1,The Da Vinci Code is awesome!!,1.0,1.0
649,1,Love luv lubb the Da Vinci Code!,0.625,0.6
650,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
651,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
652,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
653,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
654,1,da vinci code was an awesome movie...,1.0,1.0
655,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
656,1,I love The Da Vinci Code...,0.5,0.6
657,1,The Da Vinci Code is awesome..,1.0,1.0
658,1,The Da Vinci Code is awesome!!,1.0,1.0
659,1,Love luv lubb the Da Vinci Code!,0.625,0.6
660,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
661,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
662,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
663,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
664,1,da vinci code was an awesome movie...,1.0,1.0
665,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
666,1,I love The Da Vinci Code...,0.5,0.6
667,1,The Da Vinci Code is awesome..,1.0,1.0
668,1,The Da Vinci Code is awesome!!,1.0,1.0
669,1,Love luv lubb the Da Vinci Code!,0.625,0.6
670,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
671,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
672,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
673,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
674,1,da vinci code was an awesome movie...,1.0,1.0
675,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
676,1,I love The Da Vinci Code...,0.5,0.6
677,1,The Da Vinci Code is awesome..,1.0,1.0
678,1,The Da Vinci Code is awesome!!,1.0,1.0
679,1,Love luv lubb the Da Vinci Code!,0.625,0.6
680,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
681,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
682,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
683,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
684,1,da vinci code was an awesome movie...,1.0,1.0
685,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
686,1,I love The Da Vinci Code...,0.5,0.6
687,1,The Da Vinci Code is awesome..,1.0,1.0
688,1,The Da Vinci Code is awesome!!,1.0,1.0
689,1,Love luv lubb the Da Vinci Code!,0.625,0.6
690,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
691,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
692,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
693,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
694,1,da vinci code was an awesome movie...,1.0,1.0
695,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
696,1,I love The Da Vinci Code...,0.5,0.6
697,1,The Da Vinci Code is awesome..,1.0,1.0
698,1,The Da Vinci Code is awesome!!,1.0,1.0
699,1,Love luv lubb the Da Vinci Code!,0.625,0.6
700,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
701,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
702,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
703,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
704,1,da vinci code was an awesome movie...,1.0,1.0
705,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
706,1,I love The Da Vinci Code...,0.5,0.6
707,1,The Da Vinci Code is awesome..,1.0,1.0
708,1,The Da Vinci Code is awesome!!,1.0,1.0
709,1,Love luv lubb the Da Vinci Code!,0.625,0.6
710,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
711,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
712,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
713,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
714,1,da vinci code was an awesome movie...,1.0,1.0
715,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
716,1,I love The Da Vinci Code...,0.5,0.6
717,1,The Da Vinci Code is awesome..,1.0,1.0
718,1,The Da Vinci Code is awesome!!,1.0,1.0
719,1,Love luv lubb the Da Vinci Code!,0.625,0.6
720,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
721,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
722,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
723,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
724,1,da vinci code was an awesome movie...,1.0,1.0
725,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
726,1,I love The Da Vinci Code...,0.5,0.6
727,1,The Da Vinci Code is awesome..,1.0,1.0
728,1,The Da Vinci Code is awesome!!,1.0,1.0
729,1,Love luv lubb the Da Vinci Code!,0.625,0.6
730,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
731,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
732,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
733,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
734,1,da vinci code was an awesome movie...,1.0,1.0
735,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
736,1,I love The Da Vinci Code...,0.5,0.6
737,1,The Da Vinci Code is awesome..,1.0,1.0
738,1,The Da Vinci Code is awesome!!,1.0,1.0
739,1,Love luv lubb the Da Vinci Code!,0.625,0.6
740,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
741,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
742,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
743,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
744,1,da vinci code was an awesome movie...,1.0,1.0
745,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
746,1,I love The Da Vinci Code...,0.5,0.6
747,1,The Da Vinci Code is awesome..,1.0,1.0
748,1,The Da Vinci Code is awesome!!,1.0,1.0
749,1,Love luv lubb the Da Vinci Code!,0.625,0.6
750,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
751,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
752,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
753,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
754,1,da vinci code was an awesome movie...,1.0,1.0
755,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
756,1,I love The Da Vinci Code...,0.5,0.6
757,1,The Da Vinci Code is awesome..,1.0,1.0
758,1,The Da Vinci Code is awesome!!,1.0,1.0
759,1,Love luv lubb the Da Vinci Code!,0.625,0.6
760,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
761,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
762,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
763,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
764,1,da vinci code was an awesome movie...,1.0,1.0
765,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
766,1,I love The Da Vinci Code...,0.5,0.6
767,1,The Da Vinci Code is awesome..,1.0,1.0
768,1,The Da Vinci Code is awesome!!,1.0,1.0
769,1,Love luv lubb the Da Vinci Code!,0.625,0.6
770,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
771,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
772,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
773,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
774,1,da vinci code was an awesome movie...,1.0,1.0
775,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
776,1,I love The Da Vinci Code...,0.5,0.6
777,1,The Da Vinci Code is awesome..,1.0,1.0
778,1,The Da Vinci Code is awesome!!,1.0,1.0
779,1,Love luv lubb the Da Vinci Code!,0.625,0.6
780,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
781,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
782,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
783,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
784,1,da vinci code was an awesome movie...,1.0,1.0
785,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
786,1,I love The Da Vinci Code...,0.5,0.6
787,1,The Da Vinci Code is awesome..,1.0,1.0
788,1,The Da Vinci Code is awesome!!,1.0,1.0
789,1,Love luv lubb the Da Vinci Code!,0.625,0.6
790,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
791,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
792,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
793,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
794,1,da vinci code was an awesome movie...,1.0,1.0
795,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
796,1,I love The Da Vinci Code...,0.5,0.6
797,1,The Da Vinci Code is awesome..,1.0,1.0
798,1,The Da Vinci Code is awesome!!,1.0,1.0
799,1,Love luv lubb the Da Vinci Code!,0.625,0.6
800,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
801,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
802,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
803,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
804,1,da vinci code was an awesome movie...,1.0,1.0
805,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
806,1,I love The Da Vinci Code...,0.5,0.6
807,1,The Da Vinci Code is awesome..,1.0,1.0
808,1,The Da Vinci Code is awesome!!,1.0,1.0
809,1,Love luv lubb the Da Vinci Code!,0.625,0.6
810,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
811,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
812,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
813,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
814,1,da vinci code was an awesome movie...,1.0,1.0
815,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
816,1,I love The Da Vinci Code...,0.5,0.6
817,1,The Da Vinci Code is awesome..,1.0,1.0
818,1,The Da Vinci Code is awesome!!,1.0,1.0
819,1,Love luv lubb the Da Vinci Code!,0.625,0.6
820,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
821,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
822,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
823,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
824,1,da vinci code was an awesome movie...,1.0,1.0
825,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
826,1,I love The Da Vinci Code...,0.5,0.6
827,1,The Da Vinci Code is awesome..,1.0,1.0
828,1,The Da Vinci Code is awesome!!,1.0,1.0
829,1,Love luv lubb the Da Vinci Code!,0.625,0.6
830,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
831,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
832,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
833,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
834,1,da vinci code was an awesome movie...,1.0,1.0
835,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
836,1,I love The Da Vinci Code...,0.5,0.6
837,1,The Da Vinci Code is awesome..,1.0,1.0
838,1,The Da Vinci Code is awesome!!,1.0,1.0
839,1,Love luv lubb the Da Vinci Code!,0.625,0.6
840,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
841,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
842,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
843,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
844,1,da vinci code was an awesome movie...,1.0,1.0
845,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
846,1,I love The Da Vinci Code...,0.5,0.6
847,1,The Da Vinci Code is awesome..,1.0,1.0
848,1,The Da Vinci Code is awesome!!,1.0,1.0
849,1,Love luv lubb the Da Vinci Code!,0.625,0.6
850,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
851,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
852,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
853,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
854,1,da vinci code was an awesome movie...,1.0,1.0
855,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
856,1,I love The Da Vinci Code...,0.5,0.6
857,1,The Da Vinci Code is awesome..,1.0,1.0
858,1,The Da Vinci Code is awesome!!,1.0,1.0
859,1,Love luv lubb the Da Vinci Code!,0.625,0.6
860,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
861,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
862,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
863,1,The Da Vinci Code was absolutely AWESOME!,1.0,1.0
864,1,da vinci code was an awesome movie...,1.0,1.0
865,1,DA VINCI CODE IS AWESOME!!,1.0,1.0
866,1,I love The Da Vinci Code...,0.5,0.6
867,1,The Da Vinci Code is awesome..,1.0,1.0
868,1,The Da Vinci Code is awesome!!,1.0,1.0
869,1,Love luv lubb the Da Vinci Code!,0.625,0.6
870,1,the people who are worth it know how much i love the da vinci code.,0.4,0.35
871,1,I wanted desperately to love'The Da Vinci Code as a film.,0.5,0.6
872,1,"The Da Vinci Code was awesome, I can't wait to read it...",1.0,1.0
